work_id,work_type,year,n_amendment_operations,n_history_witnesses,operation_families,latest_version_id
act_public_2004_45,act_public,2018,1,1,repealed:1,act_public_2004_45_en_2018-01-01
act_public_2004_49,act_public,2021,2,2,inserted:2,act_public_2004_49_en_2021-10-28
act_public_2004_50,act_public,2025,626,626,amended:236;brought into force:2;inserted:262;repealed:47;replaced:79,act_public_2004_50_en_2025-09-30
act_public_2004_51,act_public,2018,2,2,__missing__:1;repealed:1,act_public_2004_51_en_2018-11-26
act_public_2004_55,act_public,2018,1,1,repealed:1,act_public_2004_55_en_2018-10-01
act_public_2004_56,act_public,2010,1,1,repealed:1,act_public_2004_56_en_2010-11-29
act_public_2004_58,act_public,2021,60,60,added:1;amended:34;inserted:9;repealed:7;replaced:9,act_public_2004_58_en_2021-10-28
act_public_2004_59,act_public,2023,21,21,amended:8;inserted:5;substituted:8,act_public_2004_59_en_2023-06-15
act_public_2004_6,act_public,2007,2,2,inserted:1;substituted:1,act_public_2004_6_en_2007-09-03
act_public_2004_69,act_public,2025,12,12,amended:10;brought into force:1;inserted:1,act_public_2004_69_en_2025-04-05
act_public_2004_70,act_public,2025,221,221,amended:170;inserted:30;repealed:4;replaced:16;substituted:1,act_public_2004_70_en_2025-11-27
act_public_2004_72,act_public,2026,1469,1469,amended:521;inserted:646;repealed:69;replaced:233,act_public_2004_72_en_2026-01-15
act_public_2004_73,act_public,2007,20,20,repealed:20,act_public_2004_73_en_2007-08-17
act_public_2004_75,act_public,2020,1,1,repealed:1,act_public_2004_75_en_2020-08-01
act_public_2004_78,act_public,2024,71,71,added:2;amended:43;inserted:24;replaced:1;substituted:1,act_public_2004_78_en_2024-07-27
act_public_2004_8,act_public,2025,5,5,amended:2;repealed:2;substituted:1,act_public_2004_8_en_2025-04-05
act_public_2004_83,act_public,2010,13,13,amended:11;repealed:1;substituted:1,act_public_2004_83_en_2010-11-01
act_public_2004_89,act_public,2007,2,2,amended:2,act_public_2004_89_en_2007-09-03
act_public_2004_90,act_public,2026,336,336,amended:168;inserted:82;repealed:34;replaced:52,act_public_2004_90_en_2026-02-17
act_public_2004_92,act_public,2025,72,72,amended:33;inserted:13;repealed:16;replaced:9;substituted:1,act_public_2004_92_en_2025-08-01
act_public_2004_93,act_public,2011,8,8,amended:5;inserted:2;repealed:1,act_public_2004_93_en_2011-04-01
act_public_2004_95,act_public,2025,1,1,repealed:1,act_public_2004_95_en_2025-04-05
act_public_2004_97,act_public,2007,1,1,expired:1,act_public_2004_97_en_2007-09-03
act_public_2005_1,act_public,2018,1,1,repealed:1,act_public_2005_1_en_2018-10-01
act_public_2005_101,act_public,2018,1,1,repealed:1,act_public_2005_101_en_2018-01-01
act_public_2005_106,act_public,2026,1,1,repealed:1,act_public_2005_106_en_2026-04-05
act_public_2005_107,act_public,2018,1,1,repealed:1,act_public_2005_107_en_2018-01-01
act_public_2005_122,act_public,2012,1,1,repealed:1,act_public_2005_122_en_2012-04-01
act_public_2005_125,act_public,2006,1,1,repealed:1,act_public_2005_125_en_2006-12-13
act_public_2005_126,act_public,2023,69,69,added:2;amended:40;inserted:13;repealed:8;replaced:4;substituted:2,act_public_2005_126_en_2023-06-15
act_public_2005_13,act_public,2021,1,1,repealed:1,act_public_2005_13_en_2021-10-28
act_public_2005_16,act_public,2017,1,1,repealed:1,act_public_2005_16_en_2017-09-01
act_public_2005_17,act_public,2007,1,1,amended:1,act_public_2005_17_en_2007-09-03
act_public_2005_20,act_public,2009,1,1,repealed:1,act_public_2005_20_en_2009-11-16
act_public_2005_21,act_public,2018,1,1,repealed:1,act_public_2005_21_en_2018-11-26
act_public_2005_23,act_public,2021,1,1,repealed:1,act_public_2005_23_en_2021-01-30
act_public_2005_24,act_public,2014,1,1,repealed:1,act_public_2005_24_en_2014-12-07
act_public_2005_28,act_public,2025,35,35,amended:19;inserted:5;repealed:4;replaced:7,act_public_2005_28_en_2025-04-05
act_public_2005_3,act_public,2008,5,5,__unclassified__:2;amended:3,act_public_2005_3_en_2008-11-01
act_public_2005_30,act_public,2018,1,1,repealed:1,act_public_2005_30_en_2018-11-26
act_public_2005_36,act_public,2023,7,7,amended:6;replaced:1,act_public_2005_36_en_2023-12-23
act_public_2005_37,act_public,2023,269,269,amended:216;inserted:32;repealed:8;replaced:12;substituted:1,act_public_2005_37_en_2023-12-23
act_public_2005_38,act_public,2022,29,29,amended:17;inserted:4;repealed:1;replaced:7,act_public_2005_38_en_2022-07-01
act_public_2005_39,act_public,2024,313,313,__unclassified__:1;amended:174;brought into force:4;inserted:85;repealed:26;replaced:23,act_public_2005_39_en_2024-07-05
act_public_2005_40,act_public,2025,50,50,amended:22;inserted:14;repealed:7;replaced:3;substituted:4,act_public_2005_40_en_2025-10-25
act_public_2005_41,act_public,2017,5,5,amended:3;brought into force:2,act_public_2005_41_en_2017-06-01
act_public_2005_43,act_public,2010,2,2,substituted:2,act_public_2005_43_en_2010-11-29
act_public_2005_45,act_public,2019,1,1,brought into force:1,act_public_2005_45_en_2019-10-01
act_public_2005_51,act_public,2007,4,4,repealed:4,act_public_2005_51_en_2007-09-03
act_public_2005_57,act_public,2018,1,1,repealed:1,act_public_2005_57_en_2018-01-01
act_public_2005_58,act_public,2018,1,1,repealed:1,act_public_2005_58_en_2018-11-12
act_public_2005_63,act_public,2022,1,1,repealed:1,act_public_2005_63_en_2022-07-01
act_public_2005_66,act_public,2020,1,1,repealed:1,act_public_2005_66_en_2020-08-01
act_public_2005_69,act_public,2013,1,1,repealed:1,act_public_2005_69_en_2013-12-18
act_public_2005_72,act_public,2022,31,31,amended:13;inserted:7;repealed:5;replaced:6,act_public_2005_72_en_2022-04-12
act_public_2005_74,act_public,2022,99,99,amended:47;inserted:12;repealed:23;replaced:8;substituted:9,act_public_2005_74_en_2022-11-30
act_public_2005_75,act_public,2008,12,12,amended:2;repealed:10,act_public_2005_75_en_2008-08-13
act_public_2005_77,act_public,2007,1,1,brought into force:1,act_public_2005_77_en_2007-10-01
act_public_2005_80,act_public,2020,1,1,repealed:1,act_public_2005_80_en_2020-12-01
act_public_2005_81,act_public,2013,59,59,repealed:59,act_public_2005_81_en_2013-07-18
act_public_2005_82,act_public,2026,731,731,__unclassified__:1;amended:164;brought into force:1;inserted:375;repealed:94;replaced:96,act_public_2005_82_en_2026-03-06
act_public_2005_83,act_public,2007,4,4,amended:1;repealed:3,act_public_2005_83_en_2007-11-20
act_public_2005_84,act_public,2022,24,24,amended:6;inserted:7;repealed:5;replaced:6,act_public_2005_84_en_2022-04-12
act_public_2005_87,act_public,2019,5,5,repealed:5,act_public_2005_87_en_2019-10-24
act_public_2005_94,act_public,2025,1,1,repealed:1,act_public_2005_94_en_2025-04-05
act_public_2006_1,act_public,2026,296,296,added:9;amended:148;brought into force:1;inserted:83;repealed:17;replaced:33;substituted:5,act_public_2006_1_en_2026-04-05
act_public_2006_11,act_public,2020,1,1,repealed:1,act_public_2006_11_en_2020-12-01
act_public_2006_16,act_public,2018,1,1,repealed:1,act_public_2006_16_en_2018-01-01
act_public_2006_18,act_public,2023,5,5,amended:2;inserted:1;replaced:2,act_public_2006_18_en_2023-04-05
act_public_2006_19,act_public,2020,2,2,brought into force:1;repealed:1,act_public_2006_19_en_2020-08-01
act_public_2006_26,act_public,2010,2,2,repealed:2,act_public_2006_26_en_2010-11-27
act_public_2006_3,act_public,2007,9,9,repealed:9,act_public_2006_3_en_2007-12-19
act_public_2006_30,act_public,2009,2,2,repealed:2,act_public_2006_30_en_2009-06-29
act_public_2006_32,act_public,2014,1,1,repealed:1,act_public_2006_32_en_2014-12-07
act_public_2006_35,act_public,2008,23,23,repealed:23,act_public_2006_35_en_2008-06-05
act_public_2006_38,act_public,2026,283,283,__unclassified__:1;amended:121;inserted:84;repealed:19;replaced:58,act_public_2006_38_en_2026-02-01
act_public_2006_40,act_public,2026,897,897,added:22;amended:341;brought into force:2;inserted:174;repealed:175;replaced:145;substituted:38,act_public_2006_40_en_2026-04-01
act_public_2006_43,act_public,2022,46,46,amended:22;editorial change:3;inserted:11;repealed:4;replaced:6,act_public_2006_43_en_2022-04-12
act_public_2006_44,act_public,2016,1,1,repealed:1,act_public_2006_44_en_2016-03-01
act_public_2006_45,act_public,2015,1,1,repealed:1,act_public_2006_45_en_2015-10-21
act_public_2006_46,act_public,2014,4,4,brought into force:3;repealed:1,act_public_2006_46_en_2014-12-01
act_public_2006_47,act_public,2014,2,2,brought into force:1;repealed:1,act_public_2006_47_en_2014-12-01
act_public_2006_48,act_public,2010,4,4,amended:2;brought into force:2,act_public_2006_48_en_2010-07-07
act_public_2006_49,act_public,2008,1,1,brought into force:1,act_public_2006_49_en_2008-02-29
act_public_2006_5,act_public,2011,1,1,repealed:1,act_public_2006_5_en_2011-07-01
act_public_2006_50,act_public,2012,2,2,expired:1;repealed:1,act_public_2006_50_en_2012-08-31
act_public_2006_52,act_public,2020,1,1,repealed:1,act_public_2006_52_en_2020-08-01
act_public_2006_55,act_public,2026,296,296,__unclassified__:2;added:7;amended:150;brought into force:1;inserted:86;repealed:9;replaced:32;substituted:9,act_public_2006_55_en_2026-04-05
act_public_2006_56,act_public,2007,1,1,brought into force:1,act_public_2006_56_en_2007-11-01
act_public_2006_57,act_public,2022,7,7,amended:2;brought into force:1;inserted:3;substituted:1,act_public_2006_57_en_2022-07-01
act_public_2006_58,act_public,2024,55,55,amended:13;inserted:3;repealed:36;replaced:3,act_public_2006_58_en_2024-07-01
act_public_2006_60,act_public,2024,468,468,amended:164;brought into force:2;inserted:236;repealed:29;replaced:37,act_public_2006_60_en_2024-05-01
act_public_2006_61,act_public,2022,18,18,amended:7;inserted:2;repealed:3;replaced:6,act_public_2006_61_en_2022-04-12
act_public_2006_62,act_public,2008,4,4,brought into force:3;repealed:1,act_public_2006_62_en_2008-02-29
act_public_2006_64,act_public,2011,7,7,__unclassified__:5;brought into force:2,act_public_2006_64_en_2011-07-01
act_public_2006_66,act_public,2012,1,1,repealed:1,act_public_2006_66_en_2012-03-07
act_public_2006_67,act_public,2018,1,1,repealed:1,act_public_2006_67_en_2018-11-26
act_public_2006_69,act_public,2026,282,282,added:1;amended:121;brought into force:2;inserted:100;repealed:15;replaced:42;substituted:1,act_public_2006_69_en_2026-02-26
act_public_2006_7,act_public,2018,1,1,repealed:1,act_public_2006_7_en_2018-10-01
act_public_2006_70,act_public,2010,1,1,brought into force:1,act_public_2006_70_en_2010-04-01
act_public_2006_71,act_public,2010,1,1,brought into force:1,act_public_2006_71_en_2010-05-04
act_public_2006_74,act_public,2026,171,171,amended:61;brought into force:1;inserted:87;repealed:1;replaced:21,act_public_2006_74_en_2026-01-15
act_public_2006_8,act_public,2018,1,1,repealed:1,act_public_2006_8_en_2018-01-01
act_public_2006_80,act_public,2007,1,1,repealed:1,act_public_2006_80_en_2007-11-27
act_public_2006_81,act_public,2007,1,1,inserted:1,act_public_2006_81_en_2007-09-03
act_public_2006_82,act_public,2007,1,1,repealed:1,act_public_2006_82_en_2007-12-19
act_public_2006_83,act_public,2018,4,4,amended:4,act_public_2006_83_en_2018-11-13
act_public_2006_85,act_public,2025,49,49,amended:17;inserted:19;repealed:8;replaced:4;substituted:1,act_public_2006_85_en_2025-11-13
act_public_2006_87,act_public,2010,1,1,repealed:1,act_public_2006_87_en_2010-11-29
act_public_2006_9,act_public,2010,1,1,repealed:1,act_public_2006_9_en_2010-11-29
act_public_2006_90,act_public,2018,1,1,repealed:1,act_public_2006_90_en_2018-11-26
act_public_2007_1,act_public,2018,1,1,repealed:1,act_public_2007_1_en_2018-01-01
act_public_2007_10,act_public,2008,15,15,repealed:15,act_public_2007_10_en_2008-06-05
act_public_2007_100,act_public,2009,1,1,brought into force:1,act_public_2007_100_en_2009-07-01
act_public_2007_101,act_public,2025,32,32,amended:18;brought into force:1;editorial change:3;inserted:8;repealed:2,act_public_2007_101_en_2025-11-27
act_public_2007_103,act_public,2008,1,1,repealed:1,act_public_2007_103_en_2008-09-30
act_public_2007_104,act_public,2009,1,1,expired:1,act_public_2007_104_en_2009-07-02
act_public_2007_106,act_public,2020,1,1,repealed:1,act_public_2007_106_en_2020-08-01
act_public_2007_108,act_public,2008,1,1,repealed:1,act_public_2007_108_en_2008-05-29
act_public_2007_109,act_public,2009,11,11,amended:3;brought into force:1;repealed:7,act_public_2007_109_en_2009-10-06
act_public_2007_11,act_public,2008,1,1,amended:1,act_public_2007_11_en_2008-04-01
act_public_2007_110,act_public,2008,1,1,amended:1,act_public_2007_110_en_2008-05-29
act_public_2007_111,act_public,2009,1,1,repealed:1,act_public_2007_111_en_2009-03-01
act_public_2007_13,act_public,2012,1,1,repealed:1,act_public_2007_13_en_2012-04-01
act_public_2007_15,act_public,2025,115,115,added:3;amended:39;inserted:39;repealed:6;replaced:20;substituted:8,act_public_2007_15_en_2025-11-27
act_public_2007_17,act_public,2023,1,1,repealed:1,act_public_2007_17_en_2023-06-15
act_public_2007_20,act_public,2018,1,1,repealed:1,act_public_2007_20_en_2018-11-26
act_public_2007_22,act_public,2007,1,1,repealed:1,act_public_2007_22_en_2007-08-18
act_public_2007_23,act_public,2007,1,1,expired:1,act_public_2007_23_en_2007-08-18
act_public_2007_25,act_public,2017,2,2,brought into force:1;repealed:1,act_public_2007_25_en_2017-06-03
act_public_2007_26,act_public,2007,1,1,brought into force:1,act_public_2007_26_en_2007-10-01
act_public_2007_27,act_public,2017,14,14,brought into force:1;repealed:13,act_public_2007_27_en_2017-06-03
act_public_2007_28,act_public,2017,8,8,brought into force:1;repealed:7,act_public_2007_28_en_2017-06-03
act_public_2007_29,act_public,2012,2,2,repealed:2,act_public_2007_29_en_2012-06-30
act_public_2007_3,act_public,2018,1,1,repealed:1,act_public_2007_3_en_2018-01-01
act_public_2007_30,act_public,2012,1,1,expired:1,act_public_2007_30_en_2012-07-01
act_public_2007_31,act_public,2008,1,1,repealed:1,act_public_2007_31_en_2008-08-13
act_public_2007_32,act_public,2008,1,1,expired:1,act_public_2007_32_en_2008-06-30
act_public_2007_35,act_public,2026,55,55,amended:29;inserted:9;repealed:12;replaced:5,act_public_2007_35_en_2026-04-05
act_public_2007_38,act_public,2007,1,1,brought into force:1,act_public_2007_38_en_2007-11-29
act_public_2007_5,act_public,2007,5,5,repealed:5,act_public_2007_5_en_2007-07-01
act_public_2007_52,act_public,2020,1,1,repealed:1,act_public_2007_52_en_2020-08-01
act_public_2007_57,act_public,2017,1,1,repealed:1,act_public_2007_57_en_2017-01-01
act_public_2007_68,act_public,2011,1,1,repealed:1,act_public_2007_68_en_2011-07-01
act_public_2007_73,act_public,2020,1,1,repealed:1,act_public_2007_73_en_2020-12-01
act_public_2007_74,act_public,2020,1,1,repealed:1,act_public_2007_74_en_2020-08-01
act_public_2007_79,act_public,2014,1,1,repealed:1,act_public_2007_79_en_2014-12-01
act_public_2007_80,act_public,2014,1,1,repealed:1,act_public_2007_80_en_2014-12-01
act_public_2007_81,act_public,2018,1,1,repealed:1,act_public_2007_81_en_2018-11-26
act_public_2007_82,act_public,2020,1,1,repealed:1,act_public_2007_82_en_2020-08-07
act_public_2007_88,act_public,2008,1,1,brought into force:1,act_public_2007_88_en_2008-04-11
act_public_2007_89,act_public,2025,3,3,brought into force:2;repealed:1,act_public_2007_89_en_2025-04-05
act_public_2007_9,act_public,2018,1,1,repealed:1,act_public_2007_9_en_2018-10-01
act_public_2007_90,act_public,2008,3,3,amended:3,act_public_2007_90_en_2008-01-01
act_public_2007_91,act_public,2026,213,213,amended:120;editorial change:1;inserted:52;repealed:28;replaced:12,act_public_2007_91_en_2026-04-05
act_public_2007_92,act_public,2008,1,1,amended:1,act_public_2007_92_en_2008-04-01
act_public_2007_95,act_public,2018,3,3,amended:3,act_public_2007_95_en_2018-11-12
act_public_2007_97,act_public,2026,14294,14294,__missing__:4;__unclassified__:3;added:379;amended:3796;editorial change:2;inserted:5378;repealed:2708;replaced:1288;substituted:736,act_public_2007_97_en_2026-05-07
act_public_2007_98,act_public,2009,1,1,brought into force:1,act_public_2007_98_en_2009-07-01
act_public_2007_99,act_public,2009,1,1,brought into force:1,act_public_2007_99_en_2009-07-01
act_public_2008_1,act_public,2022,149,149,added:1;amended:50;brought into force:3;inserted:72;repealed:5;replaced:18,act_public_2008_1_en_2022-09-01
act_public_2008_10,act_public,2018,1,1,repealed:1,act_public_2008_10_en_2018-01-01
act_public_2008_102,act_public,2009,1,1,repealed:1,act_public_2008_102_en_2009-12-18
act_public_2008_105,act_public,2009,18,18,repealed:18,act_public_2008_105_en_2009-05-29
act_public_2008_108,act_public,2020,1,1,repealed:1,act_public_2008_108_en_2020-08-01
act_public_2008_20,act_public,2008,1,1,repealed:1,act_public_2008_20_en_2008-08-13
act_public_2008_23,act_public,2014,1,1,repealed:1,act_public_2008_23_en_2014-12-01
act_public_2008_25,act_public,2018,1,1,repealed:1,act_public_2008_25_en_2018-10-01
act_public_2008_27,act_public,2011,3,3,brought into force:1;repealed:2,act_public_2008_27_en_2011-09-16
act_public_2008_28,act_public,2023,59,59,amended:28;brought into force:1;inserted:11;repealed:14;replaced:5,act_public_2008_28_en_2023-04-05
act_public_2008_30,act_public,2025,25,25,amended:12;brought into force:2;inserted:8;replaced:3,act_public_2008_30_en_2025-11-27
